mapping_id,images_path,depth_est_path,depths_path,sparse_path,images_raw_path,masks_raw_path,masks_images_path,gaussian_path,images_csv_path
2f63f69f-f0b2-4066-b5e2-372f1a78b8db,images/2f63f69f-f0b2-4066-b5e2-372f1a78b8db,depth_est/2f63f69f-f0b2-4066-b5e2-372f1a78b8db,,sparse/2f63f69f-f0b2-4066-b5e2-372f1a78b8db,images_raw/2f63f69f-f0b2-4066-b5e2-372f1a78b8db,masks_raw/2f63f69f-f0b2-4066-b5e2-372f1a78b8db,masks_images/2f63f69f-f0b2-4066-b5e2-372f1a78b8db,3dgs/2f63f69f-f0b2-4066-b5e2-372f1a78b8db.ply,images-csv/2f63f69f-f0b2-4066-b5e2-372f1a78b8db.csv
2f83419a-6393-49e4-9246-d694821160dc,images/2f83419a-6393-49e4-9246-d694821160dc,depth_est/2f83419a-6393-49e4-9246-d694821160dc,,sparse/2f83419a-6393-49e4-9246-d694821160dc,images_raw/2f83419a-6393-49e4-9246-d694821160dc,masks_raw/2f83419a-6393-49e4-9246-d694821160dc,masks_images/2f83419a-6393-49e4-9246-d694821160dc,3dgs/2f83419a-6393-49e4-9246-d694821160dc.ply,images-csv/2f83419a-6393-49e4-9246-d694821160dc.csv
2fbd7b87-c759-45dc-8b02-fb618d481e91,images/2fbd7b87-c759-45dc-8b02-fb618d481e91,depth_est/2fbd7b87-c759-45dc-8b02-fb618d481e91,,sparse/2fbd7b87-c759-45dc-8b02-fb618d481e91,images_raw/2fbd7b87-c759-45dc-8b02-fb618d481e91,masks_raw/2fbd7b87-c759-45dc-8b02-fb618d481e91,masks_images/2fbd7b87-c759-45dc-8b02-fb618d481e91,3dgs/2fbd7b87-c759-45dc-8b02-fb618d481e91.ply,images-csv/2fbd7b87-c759-45dc-8b02-fb618d481e91.csv
2fc11dcd-c722-4c19-9e87-5394a7b85052,images/2fc11dcd-c722-4c19-9e87-5394a7b85052,depth_est/2fc11dcd-c722-4c19-9e87-5394a7b85052,depths/2fc11dcd-c722-4c19-9e87-5394a7b85052,sparse/2fc11dcd-c722-4c19-9e87-5394a7b85052,images_raw/2fc11dcd-c722-4c19-9e87-5394a7b85052,masks_raw/2fc11dcd-c722-4c19-9e87-5394a7b85052,masks_images/2fc11dcd-c722-4c19-9e87-5394a7b85052,3dgs/2fc11dcd-c722-4c19-9e87-5394a7b85052.ply,images-csv/2fc11dcd-c722-4c19-9e87-5394a7b85052.csv
2fca5859-d7bd-467f-94dc-7287181d483b,images/2fca5859-d7bd-467f-94dc-7287181d483b,depth_est/2fca5859-d7bd-467f-94dc-7287181d483b,depths/2fca5859-d7bd-467f-94dc-7287181d483b,sparse/2fca5859-d7bd-467f-94dc-7287181d483b,images_raw/2fca5859-d7bd-467f-94dc-7287181d483b,masks_raw/2fca5859-d7bd-467f-94dc-7287181d483b,masks_images/2fca5859-d7bd-467f-94dc-7287181d483b,3dgs/2fca5859-d7bd-467f-94dc-7287181d483b.ply,images-csv/2fca5859-d7bd-467f-94dc-7287181d483b.csv
2fd203b0-5428-433a-b634-0414bb5cce1b,images/2fd203b0-5428-433a-b634-0414bb5cce1b,depth_est/2fd203b0-5428-433a-b634-0414bb5cce1b,depths/2fd203b0-5428-433a-b634-0414bb5cce1b,sparse/2fd203b0-5428-433a-b634-0414bb5cce1b,images_raw/2fd203b0-5428-433a-b634-0414bb5cce1b,masks_raw/2fd203b0-5428-433a-b634-0414bb5cce1b,masks_images/2fd203b0-5428-433a-b634-0414bb5cce1b,3dgs/2fd203b0-5428-433a-b634-0414bb5cce1b.ply,images-csv/2fd203b0-5428-433a-b634-0414bb5cce1b.csv
303839ca-1d5a-4a8a-8c74-f266782da756,images/303839ca-1d5a-4a8a-8c74-f266782da756,depth_est/303839ca-1d5a-4a8a-8c74-f266782da756,depths/303839ca-1d5a-4a8a-8c74-f266782da756,sparse/303839ca-1d5a-4a8a-8c74-f266782da756,images_raw/303839ca-1d5a-4a8a-8c74-f266782da756,masks_raw/303839ca-1d5a-4a8a-8c74-f266782da756,masks_images/303839ca-1d5a-4a8a-8c74-f266782da756,3dgs/303839ca-1d5a-4a8a-8c74-f266782da756.ply,images-csv/303839ca-1d5a-4a8a-8c74-f266782da756.csv
30a676db-620f-4696-b6a2-e2b569e7b6cb,images/30a676db-620f-4696-b6a2-e2b569e7b6cb,depth_est/30a676db-620f-4696-b6a2-e2b569e7b6cb,,sparse/30a676db-620f-4696-b6a2-e2b569e7b6cb,images_raw/30a676db-620f-4696-b6a2-e2b569e7b6cb,masks_raw/30a676db-620f-4696-b6a2-e2b569e7b6cb,masks_images/30a676db-620f-4696-b6a2-e2b569e7b6cb,3dgs/30a676db-620f-4696-b6a2-e2b569e7b6cb.ply,images-csv/30a676db-620f-4696-b6a2-e2b569e7b6cb.csv
30b323a1-a294-4528-a8ee-54cfbe49f0f8,images/30b323a1-a294-4528-a8ee-54cfbe49f0f8,depth_est/30b323a1-a294-4528-a8ee-54cfbe49f0f8,,sparse/30b323a1-a294-4528-a8ee-54cfbe49f0f8,images_raw/30b323a1-a294-4528-a8ee-54cfbe49f0f8,masks_raw/30b323a1-a294-4528-a8ee-54cfbe49f0f8,masks_images/30b323a1-a294-4528-a8ee-54cfbe49f0f8,3dgs/30b323a1-a294-4528-a8ee-54cfbe49f0f8.ply,images-csv/30b323a1-a294-4528-a8ee-54cfbe49f0f8.csv
30bc53be-8203-4a9e-941e-daa1cc32de10,images/30bc53be-8203-4a9e-941e-daa1cc32de10,depth_est/30bc53be-8203-4a9e-941e-daa1cc32de10,,sparse/30bc53be-8203-4a9e-941e-daa1cc32de10,images_raw/30bc53be-8203-4a9e-941e-daa1cc32de10,masks_raw/30bc53be-8203-4a9e-941e-daa1cc32de10,masks_images/30bc53be-8203-4a9e-941e-daa1cc32de10,3dgs/30bc53be-8203-4a9e-941e-daa1cc32de10.ply,images-csv/30bc53be-8203-4a9e-941e-daa1cc32de10.csv
30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,images/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,depth_est/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,,sparse/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,images_raw/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,masks_raw/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,masks_images/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec,3dgs/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec.ply,images-csv/30c0ad4d-42aa-4eba-b2b5-b46ce47309ec.csv
3116d060-0444-4336-98cb-fb9e00225349,images/3116d060-0444-4336-98cb-fb9e00225349,depth_est/3116d060-0444-4336-98cb-fb9e00225349,,sparse/3116d060-0444-4336-98cb-fb9e00225349,images_raw/3116d060-0444-4336-98cb-fb9e00225349,masks_raw/3116d060-0444-4336-98cb-fb9e00225349,masks_images/3116d060-0444-4336-98cb-fb9e00225349,3dgs/3116d060-0444-4336-98cb-fb9e00225349.ply,images-csv/3116d060-0444-4336-98cb-fb9e00225349.csv
3118e0e8-5f8e-41a2-8c03-4e2924401152,images/3118e0e8-5f8e-41a2-8c03-4e2924401152,depth_est/3118e0e8-5f8e-41a2-8c03-4e2924401152,depths/3118e0e8-5f8e-41a2-8c03-4e2924401152,sparse/3118e0e8-5f8e-41a2-8c03-4e2924401152,images_raw/3118e0e8-5f8e-41a2-8c03-4e2924401152,masks_raw/3118e0e8-5f8e-41a2-8c03-4e2924401152,masks_images/3118e0e8-5f8e-41a2-8c03-4e2924401152,3dgs/3118e0e8-5f8e-41a2-8c03-4e2924401152.ply,images-csv/3118e0e8-5f8e-41a2-8c03-4e2924401152.csv
316efc01-3dff-4f2c-8351-357e834b34d2,images/316efc01-3dff-4f2c-8351-357e834b34d2,depth_est/316efc01-3dff-4f2c-8351-357e834b34d2,,sparse/316efc01-3dff-4f2c-8351-357e834b34d2,images_raw/316efc01-3dff-4f2c-8351-357e834b34d2,masks_raw/316efc01-3dff-4f2c-8351-357e834b34d2,masks_images/316efc01-3dff-4f2c-8351-357e834b34d2,3dgs/316efc01-3dff-4f2c-8351-357e834b34d2.ply,images-csv/316efc01-3dff-4f2c-8351-357e834b34d2.csv
3185fcf4-7f49-4924-870c-68b71754ca67,images/3185fcf4-7f49-4924-870c-68b71754ca67,depth_est/3185fcf4-7f49-4924-870c-68b71754ca67,,sparse/3185fcf4-7f49-4924-870c-68b71754ca67,images_raw/3185fcf4-7f49-4924-870c-68b71754ca67,masks_raw/3185fcf4-7f49-4924-870c-68b71754ca67,masks_images/3185fcf4-7f49-4924-870c-68b71754ca67,3dgs/3185fcf4-7f49-4924-870c-68b71754ca67.ply,images-csv/3185fcf4-7f49-4924-870c-68b71754ca67.csv
318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,images/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,depth_est/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,depths/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,sparse/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,images_raw/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,masks_raw/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,masks_images/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe,3dgs/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe.ply,images-csv/318f1310-842c-4e6b-a3d3-d1bbaed6e6fe.csv
31e182d5-60e7-40fc-825b-b9218fbb9ca6,images/31e182d5-60e7-40fc-825b-b9218fbb9ca6,depth_est/31e182d5-60e7-40fc-825b-b9218fbb9ca6,,sparse/31e182d5-60e7-40fc-825b-b9218fbb9ca6,images_raw/31e182d5-60e7-40fc-825b-b9218fbb9ca6,masks_raw/31e182d5-60e7-40fc-825b-b9218fbb9ca6,masks_images/31e182d5-60e7-40fc-825b-b9218fbb9ca6,3dgs/31e182d5-60e7-40fc-825b-b9218fbb9ca6.ply,images-csv/31e182d5-60e7-40fc-825b-b9218fbb9ca6.csv
320f3f36-214f-42b8-af11-15492d370da2,images/320f3f36-214f-42b8-af11-15492d370da2,depth_est/320f3f36-214f-42b8-af11-15492d370da2,depths/320f3f36-214f-42b8-af11-15492d370da2,sparse/320f3f36-214f-42b8-af11-15492d370da2,images_raw/320f3f36-214f-42b8-af11-15492d370da2,masks_raw/320f3f36-214f-42b8-af11-15492d370da2,masks_images/320f3f36-214f-42b8-af11-15492d370da2,3dgs/320f3f36-214f-42b8-af11-15492d370da2.ply,images-csv/320f3f36-214f-42b8-af11-15492d370da2.csv
32328bf6-67ca-4848-b359-8f94db90b25d,images/32328bf6-67ca-4848-b359-8f94db90b25d,depth_est/32328bf6-67ca-4848-b359-8f94db90b25d,,sparse/32328bf6-67ca-4848-b359-8f94db90b25d,images_raw/32328bf6-67ca-4848-b359-8f94db90b25d,masks_raw/32328bf6-67ca-4848-b359-8f94db90b25d,masks_images/32328bf6-67ca-4848-b359-8f94db90b25d,3dgs/32328bf6-67ca-4848-b359-8f94db90b25d.ply,images-csv/32328bf6-67ca-4848-b359-8f94db90b25d.csv
32933613-01af-49a7-a1d2-b118f1b20dcf,images/32933613-01af-49a7-a1d2-b118f1b20dcf,depth_est/32933613-01af-49a7-a1d2-b118f1b20dcf,depths/32933613-01af-49a7-a1d2-b118f1b20dcf,sparse/32933613-01af-49a7-a1d2-b118f1b20dcf,images_raw/32933613-01af-49a7-a1d2-b118f1b20dcf,masks_raw/32933613-01af-49a7-a1d2-b118f1b20dcf,masks_images/32933613-01af-49a7-a1d2-b118f1b20dcf,3dgs/32933613-01af-49a7-a1d2-b118f1b20dcf.ply,images-csv/32933613-01af-49a7-a1d2-b118f1b20dcf.csv
3312c60f-f14c-4632-bf1d-fe4f3e902228,images/3312c60f-f14c-4632-bf1d-fe4f3e902228,depth_est/3312c60f-f14c-4632-bf1d-fe4f3e902228,,sparse/3312c60f-f14c-4632-bf1d-fe4f3e902228,images_raw/3312c60f-f14c-4632-bf1d-fe4f3e902228,masks_raw/3312c60f-f14c-4632-bf1d-fe4f3e902228,masks_images/3312c60f-f14c-4632-bf1d-fe4f3e902228,3dgs/3312c60f-f14c-4632-bf1d-fe4f3e902228.ply,images-csv/3312c60f-f14c-4632-bf1d-fe4f3e902228.csv
338f831d-ac7d-455d-9fd5-d903b38a2b8f,images/338f831d-ac7d-455d-9fd5-d903b38a2b8f,depth_est/338f831d-ac7d-455d-9fd5-d903b38a2b8f,,sparse/338f831d-ac7d-455d-9fd5-d903b38a2b8f,images_raw/338f831d-ac7d-455d-9fd5-d903b38a2b8f,masks_raw/338f831d-ac7d-455d-9fd5-d903b38a2b8f,masks_images/338f831d-ac7d-455d-9fd5-d903b38a2b8f,3dgs/338f831d-ac7d-455d-9fd5-d903b38a2b8f.ply,images-csv/338f831d-ac7d-455d-9fd5-d903b38a2b8f.csv
34eae585-1f5d-4712-8e16-974c45bb53ba,images/34eae585-1f5d-4712-8e16-974c45bb53ba,depth_est/34eae585-1f5d-4712-8e16-974c45bb53ba,,sparse/34eae585-1f5d-4712-8e16-974c45bb53ba,images_raw/34eae585-1f5d-4712-8e16-974c45bb53ba,masks_raw/34eae585-1f5d-4712-8e16-974c45bb53ba,masks_images/34eae585-1f5d-4712-8e16-974c45bb53ba,3dgs/34eae585-1f5d-4712-8e16-974c45bb53ba.ply,images-csv/34eae585-1f5d-4712-8e16-974c45bb53ba.csv
351a32ac-c43c-4931-98df-750be6c24d76,images/351a32ac-c43c-4931-98df-750be6c24d76,depth_est/351a32ac-c43c-4931-98df-750be6c24d76,depths/351a32ac-c43c-4931-98df-750be6c24d76,sparse/351a32ac-c43c-4931-98df-750be6c24d76,images_raw/351a32ac-c43c-4931-98df-750be6c24d76,masks_raw/351a32ac-c43c-4931-98df-750be6c24d76,masks_images/351a32ac-c43c-4931-98df-750be6c24d76,3dgs/351a32ac-c43c-4931-98df-750be6c24d76.ply,images-csv/351a32ac-c43c-4931-98df-750be6c24d76.csv
355e245a-617c-4c53-b02a-1640dd0a25b9,images/355e245a-617c-4c53-b02a-1640dd0a25b9,depth_est/355e245a-617c-4c53-b02a-1640dd0a25b9,depths/355e245a-617c-4c53-b02a-1640dd0a25b9,sparse/355e245a-617c-4c53-b02a-1640dd0a25b9,images_raw/355e245a-617c-4c53-b02a-1640dd0a25b9,masks_raw/355e245a-617c-4c53-b02a-1640dd0a25b9,masks_images/355e245a-617c-4c53-b02a-1640dd0a25b9,3dgs/355e245a-617c-4c53-b02a-1640dd0a25b9.ply,images-csv/355e245a-617c-4c53-b02a-1640dd0a25b9.csv
357ebbf4-5903-4c76-8762-3712739b65cd,images/357ebbf4-5903-4c76-8762-3712739b65cd,depth_est/357ebbf4-5903-4c76-8762-3712739b65cd,,sparse/357ebbf4-5903-4c76-8762-3712739b65cd,images_raw/357ebbf4-5903-4c76-8762-3712739b65cd,masks_raw/357ebbf4-5903-4c76-8762-3712739b65cd,masks_images/357ebbf4-5903-4c76-8762-3712739b65cd,3dgs/357ebbf4-5903-4c76-8762-3712739b65cd.ply,images-csv/357ebbf4-5903-4c76-8762-3712739b65cd.csv
35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,images/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,depth_est/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,,sparse/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,images_raw/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,masks_raw/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,masks_images/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada,3dgs/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada.ply,images-csv/35d886cc-e4c6-4b96-a23b-4c3bf96c5ada.csv
362a62b5-bdda-4630-9090-931ab41dc2cf,images/362a62b5-bdda-4630-9090-931ab41dc2cf,depth_est/362a62b5-bdda-4630-9090-931ab41dc2cf,,sparse/362a62b5-bdda-4630-9090-931ab41dc2cf,images_raw/362a62b5-bdda-4630-9090-931ab41dc2cf,masks_raw/362a62b5-bdda-4630-9090-931ab41dc2cf,masks_images/362a62b5-bdda-4630-9090-931ab41dc2cf,3dgs/362a62b5-bdda-4630-9090-931ab41dc2cf.ply,images-csv/362a62b5-bdda-4630-9090-931ab41dc2cf.csv
368766b1-ab13-47bf-99e8-2dcc6849584f,images/368766b1-ab13-47bf-99e8-2dcc6849584f,depth_est/368766b1-ab13-47bf-99e8-2dcc6849584f,depths/368766b1-ab13-47bf-99e8-2dcc6849584f,sparse/368766b1-ab13-47bf-99e8-2dcc6849584f,images_raw/368766b1-ab13-47bf-99e8-2dcc6849584f,masks_raw/368766b1-ab13-47bf-99e8-2dcc6849584f,masks_images/368766b1-ab13-47bf-99e8-2dcc6849584f,3dgs/368766b1-ab13-47bf-99e8-2dcc6849584f.ply,images-csv/368766b1-ab13-47bf-99e8-2dcc6849584f.csv
36b03f34-2591-4da1-948e-da8d373430ab,images/36b03f34-2591-4da1-948e-da8d373430ab,depth_est/36b03f34-2591-4da1-948e-da8d373430ab,,sparse/36b03f34-2591-4da1-948e-da8d373430ab,images_raw/36b03f34-2591-4da1-948e-da8d373430ab,masks_raw/36b03f34-2591-4da1-948e-da8d373430ab,masks_images/36b03f34-2591-4da1-948e-da8d373430ab,3dgs/36b03f34-2591-4da1-948e-da8d373430ab.ply,images-csv/36b03f34-2591-4da1-948e-da8d373430ab.csv
36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,images/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,depth_est/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,,sparse/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,images_raw/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,masks_raw/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,masks_images/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e,3dgs/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e.ply,images-csv/36ca359d-5ccb-4c3e-9f0c-dd3b685a677e.csv
36dd7b0c-db8c-464f-baa3-afc28e5f522b,images/36dd7b0c-db8c-464f-baa3-afc28e5f522b,depth_est/36dd7b0c-db8c-464f-baa3-afc28e5f522b,depths/36dd7b0c-db8c-464f-baa3-afc28e5f522b,sparse/36dd7b0c-db8c-464f-baa3-afc28e5f522b,images_raw/36dd7b0c-db8c-464f-baa3-afc28e5f522b,masks_raw/36dd7b0c-db8c-464f-baa3-afc28e5f522b,masks_images/36dd7b0c-db8c-464f-baa3-afc28e5f522b,3dgs/36dd7b0c-db8c-464f-baa3-afc28e5f522b.ply,images-csv/36dd7b0c-db8c-464f-baa3-afc28e5f522b.csv
37343bf1-a6bf-44f4-90a9-306c7957643e,images/37343bf1-a6bf-44f4-90a9-306c7957643e,depth_est/37343bf1-a6bf-44f4-90a9-306c7957643e,depths/37343bf1-a6bf-44f4-90a9-306c7957643e,sparse/37343bf1-a6bf-44f4-90a9-306c7957643e,images_raw/37343bf1-a6bf-44f4-90a9-306c7957643e,masks_raw/37343bf1-a6bf-44f4-90a9-306c7957643e,masks_images/37343bf1-a6bf-44f4-90a9-306c7957643e,3dgs/37343bf1-a6bf-44f4-90a9-306c7957643e.ply,images-csv/37343bf1-a6bf-44f4-90a9-306c7957643e.csv
3744568b-fd20-47c1-866d-8988d8f643a5,images/3744568b-fd20-47c1-866d-8988d8f643a5,depth_est/3744568b-fd20-47c1-866d-8988d8f643a5,,sparse/3744568b-fd20-47c1-866d-8988d8f643a5,images_raw/3744568b-fd20-47c1-866d-8988d8f643a5,masks_raw/3744568b-fd20-47c1-866d-8988d8f643a5,masks_images/3744568b-fd20-47c1-866d-8988d8f643a5,3dgs/3744568b-fd20-47c1-866d-8988d8f643a5.ply,images-csv/3744568b-fd20-47c1-866d-8988d8f643a5.csv
374e0f15-d9f7-4d17-865a-8fcb1452fe4a,images/374e0f15-d9f7-4d17-865a-8fcb1452fe4a,depth_est/374e0f15-d9f7-4d17-865a-8fcb1452fe4a,,sparse/374e0f15-d9f7-4d17-865a-8fcb1452fe4a,images_raw/374e0f15-d9f7-4d17-865a-8fcb1452fe4a,masks_raw/374e0f15-d9f7-4d17-865a-8fcb1452fe4a,masks_images/374e0f15-d9f7-4d17-865a-8fcb1452fe4a,3dgs/374e0f15-d9f7-4d17-865a-8fcb1452fe4a.ply,images-csv/374e0f15-d9f7-4d17-865a-8fcb1452fe4a.csv
378409c5-537c-4c30-9315-ebc3d907cf07,images/378409c5-537c-4c30-9315-ebc3d907cf07,depth_est/378409c5-537c-4c30-9315-ebc3d907cf07,depths/378409c5-537c-4c30-9315-ebc3d907cf07,sparse/378409c5-537c-4c30-9315-ebc3d907cf07,images_raw/378409c5-537c-4c30-9315-ebc3d907cf07,masks_raw/378409c5-537c-4c30-9315-ebc3d907cf07,masks_images/378409c5-537c-4c30-9315-ebc3d907cf07,3dgs/378409c5-537c-4c30-9315-ebc3d907cf07.ply,images-csv/378409c5-537c-4c30-9315-ebc3d907cf07.csv
379d3aeb-d54d-48d6-92f0-5fad98df80f1,images/379d3aeb-d54d-48d6-92f0-5fad98df80f1,depth_est/379d3aeb-d54d-48d6-92f0-5fad98df80f1,,sparse/379d3aeb-d54d-48d6-92f0-5fad98df80f1,images_raw/379d3aeb-d54d-48d6-92f0-5fad98df80f1,masks_raw/379d3aeb-d54d-48d6-92f0-5fad98df80f1,masks_images/379d3aeb-d54d-48d6-92f0-5fad98df80f1,3dgs/379d3aeb-d54d-48d6-92f0-5fad98df80f1.ply,images-csv/379d3aeb-d54d-48d6-92f0-5fad98df80f1.csv
37e53262-b741-462a-9a49-1796e7c4bd97,images/37e53262-b741-462a-9a49-1796e7c4bd97,depth_est/37e53262-b741-462a-9a49-1796e7c4bd97,,sparse/37e53262-b741-462a-9a49-1796e7c4bd97,images_raw/37e53262-b741-462a-9a49-1796e7c4bd97,masks_raw/37e53262-b741-462a-9a49-1796e7c4bd97,masks_images/37e53262-b741-462a-9a49-1796e7c4bd97,3dgs/37e53262-b741-462a-9a49-1796e7c4bd97.ply,images-csv/37e53262-b741-462a-9a49-1796e7c4bd97.csv
37ef2731-dd19-457e-9217-afbe9addf64a,images/37ef2731-dd19-457e-9217-afbe9addf64a,depth_est/37ef2731-dd19-457e-9217-afbe9addf64a,depths/37ef2731-dd19-457e-9217-afbe9addf64a,sparse/37ef2731-dd19-457e-9217-afbe9addf64a,images_raw/37ef2731-dd19-457e-9217-afbe9addf64a,masks_raw/37ef2731-dd19-457e-9217-afbe9addf64a,masks_images/37ef2731-dd19-457e-9217-afbe9addf64a,3dgs/37ef2731-dd19-457e-9217-afbe9addf64a.ply,images-csv/37ef2731-dd19-457e-9217-afbe9addf64a.csv
387013e5-ad1f-4183-b413-5821852f882a,images/387013e5-ad1f-4183-b413-5821852f882a,depth_est/387013e5-ad1f-4183-b413-5821852f882a,depths/387013e5-ad1f-4183-b413-5821852f882a,sparse/387013e5-ad1f-4183-b413-5821852f882a,images_raw/387013e5-ad1f-4183-b413-5821852f882a,masks_raw/387013e5-ad1f-4183-b413-5821852f882a,masks_images/387013e5-ad1f-4183-b413-5821852f882a,3dgs/387013e5-ad1f-4183-b413-5821852f882a.ply,images-csv/387013e5-ad1f-4183-b413-5821852f882a.csv
39eb700d-932e-4bce-b460-53ea1de7922e,images/39eb700d-932e-4bce-b460-53ea1de7922e,depth_est/39eb700d-932e-4bce-b460-53ea1de7922e,,sparse/39eb700d-932e-4bce-b460-53ea1de7922e,images_raw/39eb700d-932e-4bce-b460-53ea1de7922e,masks_raw/39eb700d-932e-4bce-b460-53ea1de7922e,masks_images/39eb700d-932e-4bce-b460-53ea1de7922e,3dgs/39eb700d-932e-4bce-b460-53ea1de7922e.ply,images-csv/39eb700d-932e-4bce-b460-53ea1de7922e.csv
3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,images/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,depth_est/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,depths/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,sparse/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,images_raw/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,masks_raw/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,masks_images/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c,3dgs/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c.ply,images-csv/3a0aaef1-3bae-44a9-aa01-7a893a41bd7c.csv
3a334817-4ca5-48ba-8f66-6bdfd3e2758b,images/3a334817-4ca5-48ba-8f66-6bdfd3e2758b,depth_est/3a334817-4ca5-48ba-8f66-6bdfd3e2758b,,sparse/3a334817-4ca5-48ba-8f66-6bdfd3e2758b,images_raw/3a334817-4ca5-48ba-8f66-6bdfd3e2758b,masks_raw/3a334817-4ca5-48ba-8f66-6bdfd3e2758b,masks_images/3a334817-4ca5-48ba-8f66-6bdfd3e2758b,3dgs/3a334817-4ca5-48ba-8f66-6bdfd3e2758b.ply,images-csv/3a334817-4ca5-48ba-8f66-6bdfd3e2758b.csv
3a71b3d8-36f6-441e-883e-f0ab3856b8e3,images/3a71b3d8-36f6-441e-883e-f0ab3856b8e3,depth_est/3a71b3d8-36f6-441e-883e-f0ab3856b8e3,,sparse/3a71b3d8-36f6-441e-883e-f0ab3856b8e3,images_raw/3a71b3d8-36f6-441e-883e-f0ab3856b8e3,masks_raw/3a71b3d8-36f6-441e-883e-f0ab3856b8e3,masks_images/3a71b3d8-36f6-441e-883e-f0ab3856b8e3,3dgs/3a71b3d8-36f6-441e-883e-f0ab3856b8e3.ply,images-csv/3a71b3d8-36f6-441e-883e-f0ab3856b8e3.csv
3a7671d3-586b-41dd-9153-958ba7049f48,images/3a7671d3-586b-41dd-9153-958ba7049f48,depth_est/3a7671d3-586b-41dd-9153-958ba7049f48,,sparse/3a7671d3-586b-41dd-9153-958ba7049f48,images_raw/3a7671d3-586b-41dd-9153-958ba7049f48,masks_raw/3a7671d3-586b-41dd-9153-958ba7049f48,masks_images/3a7671d3-586b-41dd-9153-958ba7049f48,3dgs/3a7671d3-586b-41dd-9153-958ba7049f48.ply,images-csv/3a7671d3-586b-41dd-9153-958ba7049f48.csv
3ac682b1-b85b-48da-8cc4-b5499e8dee39,images/3ac682b1-b85b-48da-8cc4-b5499e8dee39,depth_est/3ac682b1-b85b-48da-8cc4-b5499e8dee39,,sparse/3ac682b1-b85b-48da-8cc4-b5499e8dee39,images_raw/3ac682b1-b85b-48da-8cc4-b5499e8dee39,masks_raw/3ac682b1-b85b-48da-8cc4-b5499e8dee39,masks_images/3ac682b1-b85b-48da-8cc4-b5499e8dee39,3dgs/3ac682b1-b85b-48da-8cc4-b5499e8dee39.ply,images-csv/3ac682b1-b85b-48da-8cc4-b5499e8dee39.csv
3af5ae87-d903-4777-80e1-81e4c235fd8a,images/3af5ae87-d903-4777-80e1-81e4c235fd8a,depth_est/3af5ae87-d903-4777-80e1-81e4c235fd8a,,sparse/3af5ae87-d903-4777-80e1-81e4c235fd8a,images_raw/3af5ae87-d903-4777-80e1-81e4c235fd8a,masks_raw/3af5ae87-d903-4777-80e1-81e4c235fd8a,masks_images/3af5ae87-d903-4777-80e1-81e4c235fd8a,3dgs/3af5ae87-d903-4777-80e1-81e4c235fd8a.ply,images-csv/3af5ae87-d903-4777-80e1-81e4c235fd8a.csv
